N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Temperature_C,Humidity_%,pH,Crop_cotton,Crop_maize,Crop_rice
67.39125,32.3478,59.304300000000005,25,80,6.5,False,False,True
37.22301,16.54356,23.43671,22,70,6.0,False,True,False
11.25,6.25,11.25,20,60,6.5,False,False,False
13.35852,7.4214,13.35852,20,60,6.5,False,False,False
40.42305,17.9658,25.45155,22,70,6.0,False,True,False
9.0,5.0,9.0,20,60,6.5,False,False,False
28.125,13.5,24.75,25,80,6.5,False,False,True
32.20506,14.31336,20.27726,22,70,6.0,False,True,False
31.67316,14.07696,19.94236,22,70,6.0,False,True,False
23.19588,12.8866,23.19588,20,60,6.5,False,False,False
4.455,1.98,4.455,28,65,6.0,True,False,False
34.959,16.780319999999996,30.763919999999995,25,80,6.5,False,False,True
20.70009,9.20004,13.03339,22,70,6.0,False,True,False
12.58416,6.991199999999999,12.58416,20,60,6.5,False,False,False
18.0,10.0,18.0,20,60,6.5,False,False,False
33.580749999999995,16.118759999999998,29.55106,25,80,6.5,False,False,True
27.0,12.0,17.0,22,70,6.0,False,True,False
35.69994,15.86664,22.47774,22,70,6.0,False,True,False
49.05009,21.80004,30.88339,22,70,6.0,False,True,False
9.0,5.0,9.0,20,60,6.5,False,False,False
21.03894,9.35064,13.24674,22,70,6.0,False,True,False
46.9425,22.532400000000003,41.3094,25,80,6.5,False,False,True
32.1265,15.42072,28.27132,25,80,6.5,False,False,True
27.77325,13.33116,24.44046,25,80,6.5,False,False,True
5.7785400000000005,2.5682400000000003,5.7785400000000005,28,65,6.0,True,False,False
35.99991,15.999959999999998,22.66661,22,70,6.0,False,True,False
54.0,24.0,34.0,22,70,6.0,False,True,False
5.50638,2.44728,5.50638,28,65,6.0,True,False,False
28.41825,13.64076,25.00806,25,80,6.5,False,False,True
26.51832,11.78592,16.69672,22,70,6.0,False,True,False
12.42612,6.9034,12.42612,20,60,6.5,False,False,False
14.08284,7.823799999999999,14.08284,20,60,6.5,False,False,False
24.545430000000003,10.90908,15.454530000000002,22,70,6.0,False,True,False
54.0,24.0,34.0,22,70,6.0,False,True,False
7.45632,4.1424,7.45632,20,60,6.5,False,False,False
11.85354,5.26824,7.46334,22,70,6.0,False,True,False
19.7885,9.49848,17.41388,25,80,6.5,False,False,True
37.75325000000001,18.12156,33.222860000000004,25,80,6.5,False,False,True
26.64675,12.790439999999998,23.44914,25,80,6.5,False,False,True
8.64,4.8,8.64,20,60,6.5,False,False,False
12.00006,6.6667,12.00006,20,60,6.5,False,False,False
20.19573,8.97588,12.71583,22,70,6.0,False,True,False
29.948000000000004,14.375040000000002,26.35424,25,80,6.5,False,False,True
75.4675,36.2244,66.4114,25,80,6.5,False,False,True
11.54826,6.415700000000001,11.54826,20,60,6.5,False,False,False
36.39654,16.17624,22.91634,22,70,6.0,False,True,False
4.7574,2.1144,4.7574,28,65,6.0,True,False,False
45.45477,20.20212,28.61967,22,70,6.0,False,True,False
23.34312,10.37472,14.69752,22,70,6.0,False,True,False
12.582539999999998,6.9903,12.582539999999998,20,60,6.5,False,False,False
28.616750000000003,13.73604,25.182740000000003,25,80,6.5,False,False,True
47.0815,22.59912,41.43172,25,80,6.5,False,False,True
65.9745,31.66776,58.05756,25,80,6.5,False,False,True
51.868,24.89664,45.64383999999999,25,80,6.5,False,False,True
51.2285,24.58968,45.08108,25,80,6.5,False,False,True
7.363710000000001,3.2727600000000003,7.363710000000001,28,65,6.0,True,False,False
16.758630000000004,7.44828,10.55173,22,70,6.0,False,True,False
5.64705,2.5098000000000003,5.64705,28,65,6.0,True,False,False
3.78,1.6800000000000002,3.78,28,65,6.0,True,False,False
18.79416,10.441199999999998,18.79416,20,60,6.5,False,False,False
15.9633,8.868500000000001,15.9633,20,60,6.5,False,False,False
30.16224,13.40544,18.99104,22,70,6.0,False,True,False
77.5,37.2,68.2,25,80,6.5,False,False,True
78.91325,37.87836,69.44366,25,80,6.5,False,False,True
13.2057,7.3365,13.2057,20,60,6.5,False,False,False
14.15529,6.29124,14.15529,28,65,6.0,True,False,False
20.38625,9.7854,17.9399,25,80,6.5,False,False,True
89.51877,39.78612,56.363670000000006,22,70,6.0,False,True,False
9.0,5.0,9.0,20,60,6.5,False,False,False
16.655399999999997,9.252999999999998,16.655399999999997,20,60,6.5,False,False,False
23.69225,11.37228,20.84918,25,80,6.5,False,False,True
19.14543,8.50908,12.05453,22,70,6.0,False,True,False
47.84025,22.96332,42.09942,25,80,6.5,False,False,True
18.0,10.0,18.0,20,60,6.5,False,False,False
13.5,6.0,8.5,22,70,6.0,False,True,False
7.802999999999999,3.468,7.802999999999999,28,65,6.0,True,False,False
57.49999999999999,27.6,50.6,25,80,6.5,False,False,True
2.025,0.8999999999999999,2.025,28,65,6.0,True,False,False
6.5574900000000005,2.91444,6.5574900000000005,28,65,6.0,True,False,False
8.999909999999998,3.99996,5.66661,22,70,6.0,False,True,False
16.16328,8.979600000000001,16.16328,20,60,6.5,False,False,False
2.16,0.96,2.16,28,65,6.0,True,False,False
6.97167,3.09852,6.97167,28,65,6.0,True,False,False
5.84739,2.59884,5.84739,28,65,6.0,True,False,False
13.29183,5.90748,13.29183,28,65,6.0,True,False,False
11.39526,6.3307,11.39526,20,60,6.5,False,False,False
56.86475000000001,27.29508000000001,50.040980000000005,25,80,6.5,False,False,True
9.0,5.0,9.0,20,60,6.5,False,False,False
43.662,20.95776,38.42256,25,80,6.5,False,False,True
14.00004,7.7778,14.00004,20,60,6.5,False,False,False
8.284859999999998,4.6027,8.284859999999998,20,60,6.5,False,False,False
82.25800000000001,39.48384,72.38704000000001,25,80,6.5,False,False,True
15.65532,8.6974,15.65532,20,60,6.5,False,False,False
34.89236999999999,15.50772,21.96927,22,70,6.0,False,True,False
35.678610000000006,15.85716,22.46431,22,70,6.0,False,True,False
7.500059999999999,3.33336,7.500059999999999,28,65,6.0,True,False,False
46.66525,22.39932,41.06542,25,80,6.5,False,False,True
32.83794,14.594640000000002,20.67574,22,70,6.0,False,True,False
8.74278,4.8571,8.74278,20,60,6.5,False,False,False
33.59525,16.12572,29.56382,25,80,6.5,False,False,True
30.521610000000003,13.56516,19.21731,22,70,6.0,False,True,False
11.36844,6.3158,11.36844,20,60,6.5,False,False,False
18.19962,8.08872,11.45902,22,70,6.0,False,True,False
12.09834,6.7213,12.09834,20,60,6.5,False,False,False
7.2,4.0,7.2,20,60,6.5,False,False,False
103.55796,46.02576,65.20316,22,70,6.0,False,True,False
4.82598,2.14488,4.82598,28,65,6.0,True,False,False
45.97425,22.06764,40.45734,25,80,6.5,False,False,True
17.1819,9.5455,17.1819,20,60,6.5,False,False,False
12.5,6.0,11.0,25,80,6.5,False,False,True
27.61371,12.272759999999998,17.386409999999998,22,70,6.0,False,True,False
69.58872000000001,30.92832,43.81512,22,70,6.0,False,True,False
54.0,24.0,34.0,22,70,6.0,False,True,False
17.20725,8.25948,15.14238,25,80,6.5,False,False,True
28.95858,12.87048,18.23318,22,70,6.0,False,True,False
9.70686,5.3927000000000005,9.70686,20,60,6.5,False,False,False
53.73891,23.88396,33.83561,22,70,6.0,False,True,False
7.72632,3.4339200000000005,7.72632,28,65,6.0,True,False,False
15.625,7.5,13.75,25,80,6.5,False,False,True
71.68959,31.86204,45.13789,22,70,6.0,False,True,False
34.45497,15.313319999999996,21.69387,22,70,6.0,False,True,False
27.0,12.0,17.0,22,70,6.0,False,True,False
15.39675,6.843,9.69425,22,70,6.0,False,True,False
24.5061,13.6145,24.5061,20,60,6.5,False,False,False
7.012980000000001,3.11688,7.012980000000001,28,65,6.0,True,False,False
22.49991,9.99996,14.16661,22,70,6.0,False,True,False
34.47252,15.32112,21.70492,22,70,6.0,False,True,False
18.774,9.01152,16.521120000000003,25,80,6.5,False,False,True
11.97585,5.3226,11.97585,28,65,6.0,True,False,False
4.26303,1.89468,4.26303,28,65,6.0,True,False,False
15.54048,8.6336,15.54048,20,60,6.5,False,False,False
1.82439,0.8108399999999999,1.82439,28,65,6.0,True,False,False
30.921,14.84208,27.21048,25,80,6.5,False,False,True
2.72295,1.2102,2.72295,28,65,6.0,True,False,False
73.82285999999999,32.81016,46.48106,22,70,6.0,False,True,False
27.0,12.0,17.0,22,70,6.0,False,True,False
97.82375,46.9554,86.0849,25,80,6.5,False,False,True
3.6,2.0,3.6,20,60,6.5,False,False,False
15.39575,7.38996,13.54826,25,80,6.5,False,False,True
36.16947,16.075319999999998,22.77337,22,70,6.0,False,True,False
36.37062,16.16472,22.90002,22,70,6.0,False,True,False
17.42472,9.6804,17.42472,20,60,6.5,False,False,False
32.4,14.4,20.4,22,70,6.0,False,True,False
14.30118,7.945099999999999,14.30118,20,60,6.5,False,False,False
60.58724999999999,29.08188,53.31678,25,80,6.5,False,False,True
47.72007000000001,21.208920000000003,30.045970000000004,22,70,6.0,False,True,False
21.49325,10.31676,18.91406,25,80,6.5,False,False,True
114.84025,55.12332,101.05942,25,80,6.5,False,False,True
12.24918,6.8051,12.24918,20,60,6.5,False,False,False
2.26044,1.00464,2.26044,28,65,6.0,True,False,False
2.07684,0.92304,2.07684,28,65,6.0,True,False,False
2.35926,1.04856,2.35926,28,65,6.0,True,False,False
89.99991,39.99996,56.666610000000006,22,70,6.0,False,True,False
3.48381,1.5483600000000002,3.48381,28,65,6.0,True,False,False
44.52624,19.78944,28.03504,22,70,6.0,False,True,False
14.14764,7.8598,14.14764,20,60,6.5,False,False,False
34.52139,15.34284,21.73569,22,70,6.0,False,True,False
21.03894,11.6883,21.03894,20,60,6.5,False,False,False
5.375,2.58,4.73,25,80,6.5,False,False,True
1.8000900000000002,0.8000400000000001,1.8000900000000002,28,65,6.0,True,False,False
11.8125,6.5625,11.8125,20,60,6.5,False,False,False
49.29375,23.661,43.3785,25,80,6.5,False,False,True
62.05,29.784,54.604000000000006,25,80,6.5,False,False,True
62.99991,27.99996,39.666610000000006,22,70,6.0,False,True,False
14.45202,6.423119999999999,14.45202,28,65,6.0,True,False,False
15.62225,7.498679999999999,13.74758,25,80,6.5,False,False,True
17.85725,8.57148,15.71438,25,80,6.5,False,False,True
9.0,5.0,9.0,20,60,6.5,False,False,False
3.06207,1.36092,3.06207,28,65,6.0,True,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
24.8345,11.92056,21.85436,25,80,6.5,False,False,True
66.56875,31.953,58.5805,25,80,6.5,False,False,True
4.05,1.7999999999999998,4.05,28,65,6.0,True,False,False
33.8055,16.22664,29.74884,25,80,6.5,False,False,True
17.47566,9.7087,17.47566,20,60,6.5,False,False,False
26.366,12.65568,23.20208,25,80,6.5,False,False,True
10.191960000000002,5.6622,10.191960000000002,20,60,6.5,False,False,False
10.77516,5.9862,10.77516,20,60,6.5,False,False,False
120.34116,53.48496,75.77036,22,70,6.0,False,True,False
35.52325,17.05116,31.26046,25,80,6.5,False,False,True
50.91417,22.62852,32.05707,22,70,6.0,False,True,False
20.21058,8.982479999999999,12.72518,22,70,6.0,False,True,False
27.9385,13.41048,24.58588,25,80,6.5,False,False,True
9.94734,5.526299999999999,9.94734,20,60,6.5,False,False,False
13.30434,7.391299999999999,13.30434,20,60,6.5,False,False,False
32.4693,18.0385,32.4693,20,60,6.5,False,False,False
40.5,18.0,25.5,22,70,6.0,False,True,False
7.83108,4.3506,7.83108,20,60,6.5,False,False,False
5.79312,2.57472,5.79312,28,65,6.0,True,False,False
18.26532,10.1474,18.26532,20,60,6.5,False,False,False
17.358839999999997,7.715039999999999,17.358839999999997,28,65,6.0,True,False,False
9.5095,4.56456,8.36836,25,80,6.5,False,False,True
7.99992,4.4444,7.99992,20,60,6.5,False,False,False
8.82846,3.92376,8.82846,28,65,6.0,True,False,False
18.0,10.0,18.0,20,60,6.5,False,False,False
28.14885,12.510599999999998,17.723349999999996,22,70,6.0,False,True,False
15.48153,6.88068,15.48153,28,65,6.0,True,False,False
4.72311,2.09916,4.72311,28,65,6.0,True,False,False
8.451179999999999,4.6951,8.451179999999999,20,60,6.5,False,False,False
23.97906,13.3217,23.97906,20,60,6.5,False,False,False
10.0,4.800000000000001,8.8,25,80,6.5,False,False,True
9.112140000000002,5.0623000000000005,9.112140000000002,20,60,6.5,False,False,False
18.27675,8.77284,16.08354,25,80,6.5,False,False,True
22.68648,12.6036,22.68648,20,60,6.5,False,False,False
20.30319,9.02364,12.78349,22,70,6.0,False,True,False
36.9565,17.73912,32.521719999999995,25,80,6.5,False,False,True
17.066699999999997,9.4815,17.066699999999997,20,60,6.5,False,False,False
48.15925,23.11644,42.38014,25,80,6.5,False,False,True
2.74428,1.21968,2.74428,28,65,6.0,True,False,False
2.18916,0.97296,2.18916,28,65,6.0,True,False,False
123.525,54.900000000000006,77.775,22,70,6.0,False,True,False
34.552249999999994,16.585079999999998,30.40598,25,80,6.5,False,False,True
5.99994,3.3332999999999995,5.99994,20,60,6.5,False,False,False
13.76028,7.6446,13.76028,20,60,6.5,False,False,False
18.49581,8.22036,11.64551,22,70,6.0,False,True,False
39.27275,18.85092,34.56002,25,80,6.5,False,False,True
5.790240000000001,3.2168,5.790240000000001,20,60,6.5,False,False,False
2.99997,1.33332,2.99997,28,65,6.0,True,False,False
9.69228,5.384600000000001,9.69228,20,60,6.5,False,False,False
6.27912,2.79072,3.95352,22,70,6.0,False,True,False
26.2875,12.618000000000002,23.133000000000003,25,80,6.5,False,False,True
3.3274800000000004,1.8486,3.3274800000000004,20,60,6.5,False,False,False
28.88379,12.837239999999998,18.18609,22,70,6.0,False,True,False
5.71428,2.53968,5.71428,28,65,6.0,True,False,False
50.285500000000006,24.13704,44.25124,25,80,6.5,False,False,True
44.03565,19.5714,27.72615,22,70,6.0,False,True,False
21.839,10.48272,19.21832,25,80,6.5,False,False,True
55.935500000000005,26.84904,49.22324,25,80,6.5,False,False,True
6.7644,3.758,6.7644,20,60,6.5,False,False,False
40.5,18.0,25.5,22,70,6.0,False,True,False
3.85722,1.7143200000000005,3.85722,28,65,6.0,True,False,False
24.26886,13.4827,24.26886,20,60,6.5,False,False,False
63.31224999999999,30.38988,55.71477999999999,25,80,6.5,False,False,True
6.82695,3.0342,6.82695,28,65,6.0,True,False,False
37.33641,16.59396,23.50811,22,70,6.0,False,True,False
10.07136,5.5952,10.07136,20,60,6.5,False,False,False
58.40747999999999,25.958879999999997,36.77508,22,70,6.0,False,True,False
5.4,2.4000000000000004,5.4,28,65,6.0,True,False,False
21.61404,9.60624,13.60884,22,70,6.0,False,True,False
60.30650000000001,28.947120000000005,53.06972,25,80,6.5,False,False,True
20.25,9.0,12.75,22,70,6.0,False,True,False
9.61011,4.27116,9.61011,28,65,6.0,True,False,False
34.77978,15.45768,21.89838,22,70,6.0,False,True,False
5.17806,2.8767000000000005,5.17806,20,60,6.5,False,False,False
36.18999,16.084439999999997,22.78629,22,70,6.0,False,True,False
18.09135,8.0406,18.09135,28,65,6.0,True,False,False
17.34725,8.32668,15.26558,25,80,6.5,False,False,True
35.24,16.9152,31.0112,25,80,6.5,False,False,True
6.46578,3.5921,6.46578,20,60,6.5,False,False,False
16.926660000000002,9.4037,16.926660000000002,20,60,6.5,False,False,False
31.500090000000004,14.000040000000002,19.83339,22,70,6.0,False,True,False
3.59028,1.9946,3.59028,20,60,6.5,False,False,False
9.69228,5.384600000000001,9.69228,20,60,6.5,False,False,False
23.325000000000003,11.196000000000002,20.526,25,80,6.5,False,False,True
62.17275,29.84292,54.71202,25,80,6.5,False,False,True
10.0775,4.8372,8.8682,25,80,6.5,False,False,True
32.959500000000006,15.82056,29.00436,25,80,6.5,False,False,True
9.0,5.0,9.0,20,60,6.5,False,False,False
42.428610000000006,18.85716,26.71431,22,70,6.0,False,True,False
1.35216,0.6009599999999999,1.35216,28,65,6.0,True,False,False
36.87147,16.38732,23.21537,22,70,6.0,False,True,False
40.1805,19.28664,35.35884,25,80,6.5,False,False,True
156.57003,69.58668,98.58113,22,70,6.0,False,True,False
98.8675,47.4564,87.0034,25,80,6.5,False,False,True
59.246500000000005,28.43832,52.13692,25,80,6.5,False,False,True
69.49692,30.88752,43.75732,22,70,6.0,False,True,False
18.0,10.0,18.0,20,60,6.5,False,False,False
70.4445,33.81336,61.99116000000001,25,80,6.5,False,False,True
2.39841,1.06596,2.39841,28,65,6.0,True,False,False
22.22225,10.66668,19.55558,25,80,6.5,False,False,True
18.42318,10.2351,18.42318,20,60,6.5,False,False,False
9.78066,5.4337,9.78066,20,60,6.5,False,False,False
33.040980000000005,14.68488,20.80358,22,70,6.0,False,True,False
41.000040000000006,18.22224,25.81484,22,70,6.0,False,True,False
28.35,12.6,17.85,22,70,6.0,False,True,False
58.182,27.92736,51.20016,25,80,6.5,False,False,True
40.5,18.0,25.5,22,70,6.0,False,True,False
15.850079999999998,8.805599999999998,15.850079999999998,20,60,6.5,False,False,False
7.838640000000001,4.3548,7.838640000000001,20,60,6.5,False,False,False
18.0,10.0,18.0,20,60,6.5,False,False,False
32.55825,15.62796,28.65126,25,80,6.5,False,False,True
16.686,9.27,16.686,20,60,6.5,False,False,False
26.964,14.98,26.964,20,60,6.5,False,False,False
30.415499999999994,14.599439999999998,26.76564,25,80,6.5,False,False,True
22.5,12.5,22.5,20,60,6.5,False,False,False
23.39575,11.22996,20.58826,25,80,6.5,False,False,True
18.13842,10.0769,18.13842,20,60,6.5,False,False,False
9.815039999999998,4.36224,9.815039999999998,28,65,6.0,True,False,False
84.97143,37.76508,53.50053,22,70,6.0,False,True,False
1.0362600000000002,0.4605600000000001,1.0362600000000002,28,65,6.0,True,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
12.664980000000002,7.036100000000001,12.664980000000002,20,60,6.5,False,False,False
34.63965,15.3954,21.81015,22,70,6.0,False,True,False
8.57142,4.7619,8.57142,20,60,6.5,False,False,False
63.54174999999999,30.50004,55.91674,25,80,6.5,False,False,True
40.5,18.0,25.5,22,70,6.0,False,True,False
12.5,6.0,11.0,25,80,6.5,False,False,True
70.0135,33.60648,61.61188,25,80,6.5,False,False,True
12.76362,7.0909,12.76362,20,60,6.5,False,False,False
27.7345,13.31256,24.40636,25,80,6.5,False,False,True
13.001249999999995,6.240599999999999,11.4411,25,80,6.5,False,False,True
12.00006,6.6667,12.00006,20,60,6.5,False,False,False
10.09044,4.484640000000001,10.09044,28,65,6.0,True,False,False
19.71756,10.9542,19.71756,20,60,6.5,False,False,False
8.1,3.6,8.1,28,65,6.0,True,False,False
58.5,28.08,51.48,25,80,6.5,False,False,True
34.167500000000004,16.4004,30.0674,25,80,6.5,False,False,True
18.194,8.73312,16.01072,25,80,6.5,False,False,True
9.45,4.199999999999999,9.45,28,65,6.0,True,False,False
44.006,21.12288,38.72528,25,80,6.5,False,False,True
7.99992,4.4444,7.99992,20,60,6.5,False,False,False
57.976020000000005,25.76712,36.503420000000006,22,70,6.0,False,True,False
60.88825000000001,29.226360000000007,53.58166000000001,25,80,6.5,False,False,True
6.666659999999999,3.7037,6.666659999999999,20,60,6.5,False,False,False
50.43675,24.20964,44.38434,25,80,6.5,False,False,True
25.6473,11.3988,16.1483,22,70,6.0,False,True,False
7.2,4.0,7.2,20,60,6.5,False,False,False
24.30576,13.5032,24.30576,20,60,6.5,False,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
48.492250000000006,23.27628,42.67318,25,80,6.5,False,False,True
29.141250000000003,13.9878,25.6443,25,80,6.5,False,False,True
27.0,12.0,17.0,22,70,6.0,False,True,False
8.83188,4.9066,8.83188,20,60,6.5,False,False,False
5.64921,2.51076,5.64921,28,65,6.0,True,False,False
7.43094,3.30264,7.43094,28,65,6.0,True,False,False
27.692280000000004,12.30768,17.43588,22,70,6.0,False,True,False
18.20682,10.1149,18.20682,20,60,6.5,False,False,False
36.69219,16.30764,23.10249,22,70,6.0,False,True,False
14.64786,8.1377,14.64786,20,60,6.5,False,False,False
68.5485,32.90328,60.32268,25,80,6.5,False,False,True
10.90134,6.0563,10.90134,20,60,6.5,False,False,False
45.85842,20.38152,28.87382,22,70,6.0,False,True,False
3.77892,1.67952,3.77892,28,65,6.0,True,False,False
19.958,9.57984,17.56304,25,80,6.5,False,False,True
44.037,19.572,27.727,22,70,6.0,False,True,False
22.35225,10.72908,19.66998,25,80,6.5,False,False,True
38.31175,18.38964,33.71434,25,80,6.5,False,False,True
2.29419,1.01964,2.29419,28,65,6.0,True,False,False
110.42,53.0016,97.1696,25,80,6.5,False,False,True
24.46488,13.5916,24.46488,20,60,6.5,False,False,False
16.7465,8.03832,14.73692,25,80,6.5,False,False,True
2.82096,1.25376,2.82096,28,65,6.0,True,False,False
34.06975,16.353479999999998,29.98138,25,80,6.5,False,False,True
11.86362,6.5909,11.86362,20,60,6.5,False,False,False
23.3262,12.959,23.3262,20,60,6.5,False,False,False
15.42861,6.85716,9.71431,22,70,6.0,False,True,False
25.07139,11.14284,15.78569,22,70,6.0,False,True,False
34.48197,15.32532,21.71087,22,70,6.0,False,True,False
59.67875,28.6458,52.517300000000006,25,80,6.5,False,False,True
5.53932,2.46192,5.53932,28,65,6.0,True,False,False
8.61435,3.8286,8.61435,28,65,6.0,True,False,False
44.5945,21.40536,39.24316,25,80,6.5,False,False,True
9.0,5.0,9.0,20,60,6.5,False,False,False
35.56700000000001,17.072160000000004,31.298960000000005,25,80,6.5,False,False,True
54.16674999999999,26.00004,47.66674,25,80,6.5,False,False,True
21.071520000000003,11.706400000000002,21.071520000000003,20,60,6.5,False,False,False
61.75008,27.44448,38.87968,22,70,6.0,False,True,False
12.6175,6.0564,11.1034,25,80,6.5,False,False,True
33.29325,15.98076,29.298060000000003,25,80,6.5,False,False,True
19.45593,8.64708,12.25003,22,70,6.0,False,True,False
11.36844,6.3158,11.36844,20,60,6.5,False,False,False
30.85722,13.71432,19.42862,22,70,6.0,False,True,False
20.86675,10.016039999999998,18.36274,25,80,6.5,False,False,True
3.30615,1.4694,3.30615,28,65,6.0,True,False,False
28.557,13.70736,25.13016,25,80,6.5,False,False,True
10.4517,5.8065,10.4517,20,60,6.5,False,False,False
8.86842,4.9269,8.86842,20,60,6.5,False,False,False
15.42852,8.5714,15.42852,20,60,6.5,False,False,False
36.6984,16.3104,23.1064,22,70,6.0,False,True,False
6.5503800000000005,3.6391,6.5503800000000005,20,60,6.5,False,False,False
26.08525000000001,12.520920000000002,22.955020000000005,25,80,6.5,False,False,True
1.92861,0.8571600000000001,1.92861,28,65,6.0,True,False,False
15.04,7.219200000000001,13.2352,25,80,6.5,False,False,True
25.503,12.24144,22.44264,25,80,6.5,False,False,True
9.48798,5.2711,9.48798,20,60,6.5,False,False,False
19.59282,8.70792,12.33622,22,70,6.0,False,True,False
39.5465,18.98232,34.80092,25,80,6.5,False,False,True
18.0,10.0,18.0,20,60,6.5,False,False,False
48.86375,23.4546,43.0001,25,80,6.5,False,False,True
59.853750000000005,28.729800000000004,52.6713,25,80,6.5,False,False,True
36.59877,16.26612,23.04367,22,70,6.0,False,True,False
7.5429,4.1905,7.5429,20,60,6.5,False,False,False
29.24991,12.999959999999998,18.41661,22,70,6.0,False,True,False
30.2292,13.435199999999998,19.0332,22,70,6.0,False,True,False
3.27276,1.8182,3.27276,20,60,6.5,False,False,False
7.153919999999999,3.17952,7.153919999999999,28,65,6.0,True,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
26.74725,12.83868,23.53758,25,80,6.5,False,False,True
11.45325,5.49756,10.07886,25,80,6.5,False,False,True
10.80432,6.0024,10.80432,20,60,6.5,False,False,False
39.2965,18.86232,34.58092,25,80,6.5,False,False,True
3.59991,1.59996,3.59991,28,65,6.0,True,False,False
55.1525,26.4732,48.53419999999999,25,80,6.5,False,False,True
27.0,12.0,17.0,22,70,6.0,False,True,False
18.225,8.100000000000001,11.475,22,70,6.0,False,True,False
15.17508,6.744479999999999,9.55468,22,70,6.0,False,True,False
20.25,9.0,12.75,22,70,6.0,False,True,False
8.41734,4.6763,8.41734,20,60,6.5,False,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
27.0,12.0,17.0,22,70,6.0,False,True,False
18.028,8.65344,15.86464,25,80,6.5,False,False,True
67.33368,29.92608,42.39528,22,70,6.0,False,True,False
45.85707,20.38092,28.87297,22,70,6.0,False,True,False
15.72156,6.987360000000001,9.89876,22,70,6.0,False,True,False
66.48675,31.91364,58.50834,25,80,6.5,False,False,True
21.79925,10.46364,19.18334,25,80,6.5,False,False,True
14.71104,8.1728,14.71104,20,60,6.5,False,False,False
9.33336,5.1852,9.33336,20,60,6.5,False,False,False
3.85722,1.7143200000000005,3.85722,28,65,6.0,True,False,False
12.8421,7.1345,12.8421,20,60,6.5,False,False,False
6.26319,2.78364,6.26319,28,65,6.0,True,False,False
2.02986,0.90216,2.02986,28,65,6.0,True,False,False
28.002,13.44096,24.64176,25,80,6.5,False,False,True
16.656660000000002,9.2537,16.656660000000002,20,60,6.5,False,False,False
60.03475,28.81668,52.83057999999999,25,80,6.5,False,False,True
15.27775,7.33332,13.44442,25,80,6.5,False,False,True
24.00003,10.66668,15.11113,22,70,6.0,False,True,False
27.0,12.0,27.0,28,65,6.0,True,False,False
8.1819,4.5455000000000005,8.1819,20,60,6.5,False,False,False
28.80009,12.80004,18.13339,22,70,6.0,False,True,False
1.73583,0.7714799999999999,1.73583,28,65,6.0,True,False,False
22.261,10.68528,19.58968,25,80,6.5,False,False,True
11.52,6.4,11.52,20,60,6.5,False,False,False
12.225420000000002,6.791900000000001,12.225420000000002,20,60,6.5,False,False,False
1.95534,0.86904,1.95534,28,65,6.0,True,False,False
48.73176,21.65856,30.68296,22,70,6.0,False,True,False
15.74991,6.99996,9.91661,22,70,6.0,False,True,False
13.20003,5.86668,8.31113,22,70,6.0,False,True,False
31.712,15.22176,27.90656,25,80,6.5,False,False,True
6.25,3.0,5.5,25,80,6.5,False,False,True
32.5,15.6,28.6,25,80,6.5,False,False,True
37.66475,18.07908,33.14498,25,80,6.5,False,False,True
26.97675,12.94884,23.73954,25,80,6.5,False,False,True
26.803,12.86544,23.58664,25,80,6.5,False,False,True
10.647899999999998,5.915499999999999,10.647899999999998,20,60,6.5,False,False,False
17.14284,9.5238,17.14284,20,60,6.5,False,False,False
14.82966,8.2387,14.82966,20,60,6.5,False,False,False
18.0,10.0,18.0,20,60,6.5,False,False,False
34.10586,15.15816,21.47406,22,70,6.0,False,True,False
46.682190000000006,20.74764,29.39249,22,70,6.0,False,True,False
79.7835,38.29608,70.20948000000001,25,80,6.5,False,False,True
28.5715,13.71432,25.14292,25,80,6.5,False,False,True
44.412,21.31776,39.08256,25,80,6.5,False,False,True
8.999909999999998,3.99996,5.66661,22,70,6.0,False,True,False
38.017,18.24816,33.45496,25,80,6.5,False,False,True
16.36956,9.0942,16.36956,20,60,6.5,False,False,False
51.57243,22.92108,32.471529999999994,22,70,6.0,False,True,False
3.90555,1.7358,3.90555,28,65,6.0,True,False,False
62.99991,27.99996,39.666610000000006,22,70,6.0,False,True,False
70.86025,34.012919999999994,62.35701999999999,25,80,6.5,False,False,True
10.35504,5.752800000000001,10.35504,20,60,6.5,False,False,False
2.58201,1.14756,2.58201,28,65,6.0,True,False,False
52.08325000000001,24.99996,45.83326,25,80,6.5,False,False,True
44.74325,21.47676,39.37406,25,80,6.5,False,False,True
24.68583,10.97148,15.542929999999998,22,70,6.0,False,True,False
8.66835,3.8526,8.66835,28,65,6.0,True,False,False
29.03225,13.935479999999998,25.54838,25,80,6.5,False,False,True
17.105249999999998,8.210519999999999,15.05262,25,80,6.5,False,False,True
45.00009,20.00004,28.33339,22,70,6.0,False,True,False
10.27728,5.7096,10.27728,20,60,6.5,False,False,False
4.69557,2.08692,4.69557,28,65,6.0,True,False,False
7.95933,3.53748,7.95933,28,65,6.0,True,False,False
21.495240000000003,9.55344,13.53404,22,70,6.0,False,True,False
